Recipient,Amount
0x84d035389c0f1969e5bbc0c5c92086f336584e85,155160.97
0xfad95e8a263e8ceb4bd8af8c08d58e9f5d8e6d31,154818.77
0x6fbb1bff80c7a2277a4a808bf62acc6ff2d1faf3,154755.98
0x39b49c3910a2441fac5cde0f2da677e5e9f8e0b1,153808.8
0xfb3a1325552b2da1841ea5ad6cffa477ec4cd33f,153789.61
0x678e94fe7b38ffea6a44f54888ebc38160c2e5db,153271.09
0x5c965acb49135986c467c98b62891b8e8e9aaaee,152758.58
0xf317e46d1ac21be3fbd016a70155fd275bd791b7,152675.43
0x6a09567323aaf880a72ecc2eb32a3e1e7126e5d6,152643.35
0x4f072fa5d81b58134bd377d600f0704981cf88ce,152406.43
0xb635e409d48db5d426ea1d66c8adc0c9be9691c7,151694.64
0xaea9ee967f5a1c7baea76eb0a6bc4e266f357672,151577.43
0x365cd00c0834b44db1ea14421d58df35f2c46fee,151519.55
0xa35eadee2c97c4ed084476f6f101bfed5f96d861,151202.9
0x58d6cc841a2b35d0abb05f4a0dfda0e3b244aa44,151191.26
0xa25034a67c0e34a49f921f0b6fe577758772579c,151153.49
0xda5994919b9105e722cf4deabd96e6821e34d558,150883.37
0x98983df6600726b86615556c98fd92043bc060c7,150575.87
0x6ec8782115e2a31e278fdec634f44fb3536c4df1,150445.46
0x43845de327ea518fee5d802a84183f42ccf741a3,150422.62
0xc66f5514ed4c37c62d3b5986d09d2991cfd2ed3e,150243.24
0x2d0e17a3615a68ac519010b219c2b883317fa360,149985.06
0xaa115d95ae1dd6459e0b57659336e8eb3eb3ded1,149948.34
0x7f6fac59bbe51f1f287f0856f498cb7cc5719ebb,149844.14
0x9efbce21e2f4d4651a630d734b7ff469dcb33a1b,149407.52
0x2b340e293354203f1f26026e7da5ee491f503b78,148958.0
0xbcee739a3668e5f0888300735cd5e14968402e5d,148593.51
0x500a0e14b21b23847f8ed0b6d0844869451c5ee5,148547.98
0xb29c7b0e1fd6d97a12a3e08ce0ac03e06deff7cf,148380.16
0xf69584e99efa53a8b856db9321af96f9b228a676,147879.62
0x4944c2042ea6586e6a3f9583d9b65cb80e62fa1e,147650.94
0x5caa5fa314f3d6ea0bcab8f193ca32f47e191570,147485.17
0x8db2925129e5ec65ec5c7275574c997d5d96858a,147469.34
0x6d4e4b840e1b747c3ba3f833c8b0cf1f14cb51ae,147226.57
0xae4a8022ea808eed5af5abdef10836439e89ea36,147201.95
0xcce8493f6aa587829d674c4479b47946f0871f27,147201.85
0x082aaca257582b82efda17934ab6b28e63a70219,146270.96
0x3f68a7d6b7c12a8af395de13bc83b35f104e47bc,146137.3
0x65657517faff8c7838e28ae2bd16f40f4939ee6b,145972.62
0x320679928d0387d96033255cfac8abb26f3c69c5,145872.32
0x5658d6e759f8e05ae38a484046e065a5721b068e,145788.13
0x66a3442dd2d9e72f5eac42f39df4254f4df46255,145684.42
0x232938e1d52777ef59f35e033acd7590c7f8e025,145679.59
0x1e3b1ce88d1a08b1f15064367435b76cb6c828f1,145669.53
0xabef5738c2e309e612e8b2db4279d2e3c92cf056,145660.04
0x87eda42b509853d293d5e2a7cd4cf4322d098c02,145593.04
0xe25c0c6c2b64088a8e887b198bf4c8d78f85e5e8,145380.92
0xaa5c62251685bea59297173f8d99053d4657e24b,145345.84
0x187be7a248a1922e8300227f6c2ebaeda2e55f6b,143838.8
0x75a2f1c455f00b77be82603f20b5c917239b61ca,143409.59
0x4429db2d51feec077733e89120fda8d9f7a0174d,143189.83
0x41bb203bb7b79b7f2b24ed6909b11f60f269d4d7,142796.95
0xc250c52b93e009435d9caea0c336f1d569d8bbf8,142647.12
0xd786d231f366a85372479648e1039d10c508e592,142535.73
0xe482f6015825b9ecbb33afe244c5a0a28afc42f9,142491.42
0x777cd91e6ffc1cd669d39481a3d06b71fd6c30f7,142449.84
0x37af73274699d62a795ffec2987ce13d66d07a0c,142238.83
0x2a53d9e4fb9bff0187d0e1cc00161779e818be58,142066.11
0xbdf3fc0cd903023564509f7377578ec4412b9661,141917.26
0x4d08f1e73bbfc950e12c3ca9b8fd2add93e39082,141866.28
0x964d7939be4f04605c95e7652432aa165f254e34,141725.71
0xe6d5f21a89f12b8ef73c5eab562daecc86965d8d,141390.64
0xbeffbfa9670b3032371e7db7ee2f1d5061d98c30,141032.59
0xc5d614e108df8c3be93eafcba9800566f6648d8c,140869.1
0x20af0f57f9e4df9f7c03336417c9837974fcce3c,140667.8
0xa6d82381a235b859ef848469dbd50806c80a9fcf,140249.49
0x1e372206eaea428a4a464ba67c6af13e32de5bc9,140135.61
0x01e6fda0ed0ca4f9f8e6071199181b1fefd43ddf,140046.26
0x9d8b29cb6c02aee9a54688c44f2bd08221987142,139996.95
0xd6d2291761af392b9201245acdb640b2d6fb3132,139736.0
0x734781b78144d1544ea4ef5634e8f3f4c582cff3,139729.35
0xaaad16879dc7927b5c49a9d8ce528915992b0e34,139272.14
0xbcf7fc413aa0eb5581750e944f622ceaab54d8a5,139027.6
0xa900d0b5d1b4a9146d4061990a9d7e9a85ad96be,138866.19
0x6d4a4d00cf63e8e538abfc4dec3bc840542c7044,138855.94
0xa545920dedc7258e026c721141060d61be7084b2,138733.88
0xa8abc200bc103cd5035277b9935a06a87eeb7332,138288.86
0xd41363034d2690a86406262c88e743b55dd00f5d,138201.33
0xad5093e3c439234eb7817f6a0f09f857ab65debd,138154.06
0xe79f848395dbd56301800d720f3774052b591412,138094.75
0x31974922c6017f04ed4590d16687826b3179a993,137939.8
0x0b7435e26157988080aabe2568b312afd50fcfc2,137793.03
0x8e5c799e9a3198850c09211179b80daf4ef658d7,137663.77
0xf752b8608443e41151a4b32603cc3ca8676ae008,137637.61
0xadc93dcc51a035eab816a7018c9cf08afa4b54e0,137627.39
0xc135aacbfde97ea8fe2e870c29bfc6327384bd6b,137359.23
0xf45c34f7f3108200e08d6b435e732d99658bd1fc,137319.27
0x7b51af5a44e1b5e51eb4e28d437ae2d3243b69e2,137218.12
0x4a0fe58c87087cb6247dd8a74177a111e33f381e,136969.67
0x21e8c586707533b7d35d16d425cbc47aeadefda4,136934.66
0x1befc95e618edcc4ae54e8fbfa2606a0ab5cb14b,136729.56
0x955d73521582b4dd95739657125bd4b30ef03077,136541.08
0xdf4d1de1ade56b3bb8b6d8e86d49b2e827801427,136279.92
0x47ad310fe0ae8d02fbdc14e0ff8437b040bfd383,136146.36
0xac8b5b4e3a16141398579705d33f94e51f72ad20,136073.94
0x3a335728770cf5f08af928a86b2f1411b2c4a9cb,136014.98
0x028eb4d6ec0f3398197c328f7e32574056dfac0a,135960.99
0xd40c89a5b50cfeb1e1192d9b65fb590062ff8ece,135591.88
0x0b4ce6618e1e85324a571ad6ea8591ea01e6127e,135170.61
0x3dddbebef67bcce6a331903d6be5de5213b2605c,134984.41
0x17dbfb303accfd37a1c8fde6cbf378d72dca6e48,134918.55
0x6d9d8c1d14f3e6b59f2c791828a4a137ab575460,134685.73
0xaf530ee393fba827a6a2a3193def633cb6f8fef9,134573.25
0xea83031025f40d85f2d203e2eff2cc3a54538052,134316.83
0x698a785513e396c317c1f8cc0ff5e586ffa772c2,134019.62
0xf9198fa52450f052d15f36ed6fcf82b277316d50,133978.58
0xb0fc433bc5ecc8bfb0c8f336b49dc25a5c816ad3,133905.08
0x861801d4166a4a28c374886fd80bd114dbfbfa63,133704.71
0xa721207203c366e278a5e1aad223006c9648a9cf,133362.18
0xf3df3af607cb2e786d132b60026ebbe0b2132d57,133238.65
0x03d74aba589cadbbe939d4e919f68348b02b18a6,132994.93
0xc34492e8f8e35771efe34cdc51cb6a6e92996385,132898.23
0x066dcb41a730574e4db72b79a189f7981f5bb437,132852.36
0x995ab1065917f75db4f6e7dec3759d3bbefd6839,132845.36
0xf86914db80432639fb8c65f1735b619f62cc8aae,132806.49
0x80760c7d22914c1a0a1b4368cf71cb57954098a4,132484.09
0xd77203f265271fa7eb0c6e504ac4dcd26cdbfec8,132468.13
0x116a50073bd4fee108f40c842b61773fbb1880fc,132295.61
0x02dcc3671314243fcc5ca7e392d61aef90020b17,132232.96
0x50c345536ad4cd236845658f86938ef772f62fcc,132095.32
0x09afc8559d0fca31542f3ca9e3e1fef78068ce85,132074.95
0xea8e110fba370a9c825010dcb317fedf820bdb85,131942.29
0x96514b96da4477068272fe5642b9fdd1ff6c5dc7,131912.18
0x67060b8c00c9ade3e46fa8e2fe0450e62a670609,131610.63
0x67ae24291c26d4f5a6dbdd0b035d101d6974a34a,131370.21
0xce51b8d844b36f701abf52805cf61fc1f251ecd6,131270.96
0xfb017c6ab59a7fd054ef3c6702d1a5ee1a653940,131091.08
0x46b00a1f335dd4cc1a5c9952b8d93fe16ef05a9d,130979.35
0xfba3fe70e3cc679678b13651e10967b74db982b1,130943.31
0x205aab076a99eba7a89c4e3b161ca53603eb52be,130854.81
0x5dc03e077fed1cac7181f8b80e899d6d0821b551,130696.08
0xa2e619de5f3b71dc5cfce47f7617c4f0a8d3118d,130497.8
0x89e1aeea6ecc23afaa59b5ffdc2a94c66369bdbf,130171.0
0x15eb6f98d4ed43bf41554fa09d3beabddbd9e1e1,130170.05
0x6f81ec05ef12b3de73c82332f5e61535de5fd453,130042.98
0xd486ee72cdebb97e7c842786b20e22243b7ebca3,129882.2
0xd21017f0f8df11709180e82d02ca8af1bea73d51,129409.63
0xb2492af3e63c952c836ccfef18afe34c3b362f05,129277.67
0x36bd9bb414945ebce5a76c0070c285084ba92b88,129137.25
0x89b8fe8b8d1c99326e30ce7ba3b6323a00b864f5,129108.74
0xff2d895e73e2ccf1761c53db367b15349ae49a64,128833.79
0xf3ca545bbeaa2bb90c4adb2c30185bd684e0d627,128751.54
0x1a5fc64cda82333d85267d11d171261943904175,128649.06
0xdcd163b3a7e96d827fd1db267cea6d1dab385b1b,128522.63
0x673e9fa027f30a7a9fcec23136ac88e3202e4ed2,128431.76
0xf0863e16c444cc53e0e83a3758192ebab0130cd5,128287.85
0xa54a72cdcf4b7afc38c8b7aa7ef91bf4efb9f404,128205.58
0x8197bd09948e236042ee0257e5a1e21b1f8ff77e,128095.39
0x872f811191846c97db819ea8f373ad7debcb24a6,128027.4
0x95cb096467e08ed2715835654be44aeb0ef1553e,127974.98
0x18e0326f0dffb96e1bcd0e74c1d4db2f5e62772d,127805.88
0x0b75f84506fc6b8ef83c4f777f159993b0d32577,127543.66
0xff12e05ab12e101667cbd140ce2b9c88ef74d312,127536.41
0x0b4f021e8e5944d97a8548d5a8c28b306da366a9,127479.7
0xbac74ce515da7a8c78ffdc11bb68111c8fabd8bd,127288.26
0x9899e7ba7c0f7a0dac0d7aea65c1355711c1c293,126273.92
0x066b0f26a959a4a1be62c45641636d321b7b737a,125981.12
0x6b24048a3cf335362062c8a04ed63e593beb440e,125917.1
0x6ebd5cab5e8fe831dc4e0d4ca2f378b2cedc2f54,125906.94
0xbe5a33cc1f82e38b249516c8ff30e6a9baf905e6,125889.78
0x02927d737ae7dbd0e046c518d0693da244de2f4b,125789.05
0x8bc6b0e0ec4a6332c223000ac18f7ac79410c73a,125693.36
0xfc4621501c9fce04af4bc9aa10e8bb3722ef4270,125433.35
0x26fd77696b42d2b80424a5c0904306c49446256b,125302.58
0xa23a553c0717084e0e26cb84f60c86e29e38d0cd,125162.65
0x6b5132ca3fb071d512ab2c7750ea1e4acbdb327a,124934.67
0x8c3baf27e798e9e0e0a6f10b98882694a3b9e19c,124847.61
0x9a160987b951582c369ca0dbe0142dfe0abf8ee5,124829.42
0x624db0843db42df2fb8e112b729ea924cc03c677,124730.7
0x9c0e5f36b96ef54ec9b89ab0dd5f2df77fc94508,124651.66
0xf6a94918fb52026c26bc897998b8b00d4541f15c,124641.14
0x366386f05c01cc1a9fd16a3ae6458e45c89f3b24,124155.77
0x6ee79d1edb7bfc3392a9216797c77eb007e15aa1,124125.95
0xa6554e4f6a1c6ca39872f53346450a40c458afac,123888.33
0x9aeef2ba01b48a58d7190f7350fcf75a2d8d399c,123828.59
0xce36be7b05f0feea77807f1a3de035f42f54d817,123673.31
0x103541f96a0ea8138d4cdb31c0083f54453ccd0c,123395.33
0x1fb70e1d4ab38cd80241792633ec7eee833d766c,123013.58
0x815b592bc082abf050bf7671a6485c996365b185,122962.42
0xc9f537467f8e20b26a7ba95338d0fca6a916f874,122830.69
0x05fba5720ba56526c4c3aa6cb24a02222bc06cf2,122771.61
0xe15eae20b18431d6fad0a1b6de4f8a421dc5f135,122609.08
0x9654507a96f613914423df42cfd7d35108096402,122440.94
0xac2783c24612f1a92104b4bc9533ea10566c2858,122335.84
0x94b2e5f9ffb85b6527f21912f905726933a71dfb,122199.77
0x0257c56da5a3e58dfefc508981b6189a01d2d63d,122109.82
0xac5073d5dc9cc3c05291b072e3598f9a66c1d35d,122084.87
0x28df3f31429b2563fe0e8e376fdad131b567c3ed,122015.18
0xee99e49e80b7684ec5be077fe16c388b319402da,121957.72
0x65c034ac907e3b24ea0db40ac16f35315a7b33d6,121685.2
0xe794e60ddcb1ceee0bee2c2e201a9db969001c4f,121486.86
0x5c7a644298d315fd22c9912b2d2916be4df61909,121353.33
0x0079b38d1e91e6401747e29084efa4fd401df23f,121345.71
0x26b44cde2522213ed84ba41e1846b704d146e866,121251.44
0x607fdf1fa1db83eec7e3590a69caebccde8be1d7,121201.83
0x78061e9d234d96f37fb4242d96c144da8fb4c2c8,121180.55
0x6ed01a222b25ff7ac6bcb23c59fa06e55721ba11,121151.77
0xc08a1b67f62fdd34a6dde4bc31b551465fbe0e54,121109.94
0x83de34b8c861c09db7719ccf04ee88d112072ca2,121082.69
0xccf36b770bb112b8af5d81d6fccd6cca3010cb04,120971.62
0xf62c0a6d17ed92c0543c94191f927a1d0c8af3e8,120769.33
0x5b85c7da8d90ad9809d93a595b7c43103f993a2f,120618.23
0xeb069b378933a9dc07f59ba2f1b4054e27622c7e,120576.24
0x87ff8ba822ef0ae21792548a57b9106bf06682f4,120354.37
0x9757f84c4f3fd40200ef8435e8aab14b90f57f41,120330.7
0x75005b5fefaf6fe3d63a7fbc5fa34826bb38268b,120115.96
0x4469f93c74566026785a0ea87a7ca2bd1e6bb545,119916.22
0x62db8bb76008241f08815ee992332942825afa68,119702.05
0x696e17ca366dddfd39e2ce27e58da7c8f8325cb5,119658.4
0x6d9100736e8ca1da9466dbeaa9038780810e60d0,119508.24
0xd84d4a570973d945def35db62aefe087774ada96,119427.64
0x12c708c9206927061e09c6d053484b3d311a9220,119403.58
0xad71095f6215044630a30ac1b33e438fabdb14ee,119305.99
0xa165804ac04d7eeb40a7e06d6d004cc830d84be2,119194.43
0x5024dcc3611bc6b21aaee6903d16003fae679d3f,119026.76
0xfbad7de2c0836ed59f53931744ce45d3f1362e4f,118950.3
0x236ad9816674aad7573f95d6f071970103aaab05,118850.11
0x5ef0bdb9a3884acca05c977196903bf09afcda75,118763.09
0x418dd8c00954e168be71223f9c5f4894f25b12c0,118679.69
0xc2d849d3166c185faf1f304431f0d8d4577b94ba,118662.4
0x024d9809ee82bf536db3ba7e8b66c5cfbb5bf069,118473.31
0xa049dffec7fc3d9cb5fd2696d4c2170d383372c2,118410.69
0xbd1dbbc3d2d2aaba0d44c72364824ae69bfbf3a3,118410.07
0xecf7e41384b20b1da1ef7b65a10db0311ce2d43f,118376.36
0xc5ddde352bb5fc25d2045bee65eb19e289f009fc,118358.81
0xc0a12ad11b13a86a54cb20d6aaa94abc6e7be911,118217.7
0x36d2e63a0c41e323686b56fefb90bd5cb180c452,118206.33
0x1ec4533deaaba63b34705acaa0113c3053a218c1,117928.64
0xfef9a42cfcf1df285303b74c0e48b63e3a511005,117897.99
0x9402dc6486d1706c8431c5fa2b17759ff8b17cfb,117635.01
0x02fd8d41c105feaf3bce3b908535938667559fd4,117401.73
0xca8f1d8b06c42f79f5f986c34a87fcd41306afee,117013.27
0x3cfe5192b7c536b176ea9d9c76eec8084ffe88e3,116938.55
0x0f0cad5929209c6c25e6492840128030472a2ee3,116936.31
0x00f58fa28906b3051a350d6aaf001984838abfec,116874.46
0x97226b0575930ed2f3f3793b8c11cecb53898514,116811.12
0x9552c42ca73e02c4d9ae4685c1499563ceaae052,116636.36
0x894c795b91b8207f099de33df9f3185337025889,116456.43
0xd6b712f8fe385dcd79a73e9b80c901682ff6dd71,116131.57
0x0ce099d11ae21c17bd1bce6d43f3e6cffb0d11b5,116024.21
0xc724ef7991b5c8bf7ba8045dd56a977a307a0b97,116005.54
0xa84c66dc4c7599aeb3358da6693d76cfac7018b9,115975.7
0x258f0f5a9251aeb2ca104cfadf0d574e4d01ad04,115662.7
0x77aebee5773524b80fc9d5374afae5670a14a787,115544.02
0x7a548040795aa03eca61ce01af6826f213ecdbdc,115332.78
0x57ef06b777c4cdbcd239cf0a5762602fb8ac0003,115066.16
0xb3149eb64977c6973645c473d7dd9dbf1a748d1e,114934.47
0x01c1144641392b59909a3ed21b7153459c786008,114576.93
0x66809309e8527a8c7ba18c71f70378c0780567df,114433.68
0x88824bf6df0835b57a5ccc4038b50757d7aa29b0,114402.76
0xbd618d30a76d609aac469c67c17c07f4f684c925,114297.18
0x7992e51959245ab99174f11cde6f16528238386f,114097.9
0x78211ee92267cac7feaee29e428e5c1b854c2498,113998.48
0x2345b95d087750c5003bccc1511902c0bc5926c1,113964.08
0x686c95fe6d114b7de6de51908c2e23b2e6b9641b,113807.04
0x0529a295cde99fcc993e0abf163a8a65e7963ceb,113778.98
0xc1199c6f91f93d921f8b408deb5b5bee2c47f8cc,113618.03
0x64b226900ce18ebd87fa1f626fa426a083653bb7,113599.43
0x7fa7d4bd27fe0a86e7315d32a0e7a900db73f060,113514.94
0x9a91817809a89baf324e6bee81a3ec1f4657a731,113353.51
0x758c90e3e759b29728d3fe1ce929fb5590f75866,113273.94
0x281b4348a57bd5f8f8182374308e2a6bbbc3eca3,113255.55
0xb13aef4dd9d191b7f4f041f636a47050d66bc8cd,113219.63
0x3bbe776552224e26683523b46e282e69bd82e983,113153.86
0xb57a20a662dba5a417c17ea76ea7d40a33f6ec1d,113143.36
0xe3a42873d89b8364a39b8712a7bcbd676da798f1,113113.73
0xaae6a07905e755302072394a2e90a3c5adef34e1,113105.84
0x1564a1d0d76e52f417a8beb5595b2e48b416fc7d,113052.7
0x0d1d1ac202cdca12914389c78b33472111171d50,112970.55
0xb36d67b9819a22f198c9a4e6e84e693b3e41e446,112905.76
0xf7ffeb110008790be9ecc31e38eb4afa746946ad,112654.43
0x9cdd8e6d160996b4f39b003c2f3b2020f811ef18,112592.57
0x1d2dca2f3bee1a37fa9be89036a00f8625ea8a30,112381.0
0x310faa5479d540676116c2d40f05afefea5c0fc1,112327.42
0xdaf6b2e913437d820216b433e9e6c274a6437e09,112266.05
0xf4c6d8d4cfcbd689e37ce20fe7f0f6095a9b058a,112206.43
0x5cf8d280ee56d78b82399659eef91cc97d8bc268,111797.79
0x2c6e7e40c3d7bf0ad032096682fd52228c4ed90f,111761.38
0x2fb427b18a11e116a10e596d0498c8a36a0c174e,111744.68
0x69d44c030ee7469fed3dd3881c0046cb30647e97,111685.0
0xdeaeaab84fadfeb3bad48e957913cd0c5bfcd90e,111567.69
0x064344eb16b87560779bea40c34bbac2a1f9cfa0,111421.22
0x703c4cc6900724f42b47f04eebe77ab0677fbb43,111361.46
0x6bccb207082a26cab644b5dfd47e0adf503c4e70,111319.66
0xf431ee3fd0552e6ecdfb7ad7f3091b5374eb10f5,111296.14
0xea0c1c34dc0d415ddd6720e841f7a475becd3f3a,110934.98
0x299a3a4b7101ccae79e7a7effc640d0e676126fc,110887.38
0xa76f885414cfdad27f8d2df2ad3e3dd0d0e96d68,110616.96
0x55f0a804b84369576eac0f6930542c4bd2929faf,110431.75
0x4ab359352482cf4f9d99475806838f396170a955,110252.66
0x8db26e6ad4b17224a8778627d1fed554576037a8,110207.21
0x6f1dfe34a9dea4145adaf8c2de2b7904380fdc46,109877.42
0xa43e840a67cc122de2f251bcecd7543224aa0c13,109541.31
0xe8db497838955ab86982b6c1f85707ce22fca7de,109430.39
0xb224d8c8f923a1d4ba52890678c6c65e30507e48,109303.77
0xe0c10b4cb37d38eb57d0fd139f028e485a07fbcc,109272.32
0x3ce8673f1c864e7a0332ddeba82d93bed65d712c,109162.25
0xd66508cdad146e0656a6d1036e1da44e18f9d453,109105.43
0x9ed23411f03d99e1f8d65a8da0be4178e8767de2,108991.4
0x222a24eb68b7d6989cc91da01f2d9f3ae0ac1d35,108981.1
0xb80f110c3d2391178b59362c5f9e0d11d4ac6e36,108904.62
0x9c612a2facbdef313193946b5955050b97ddc017,108869.03
0xd2fe221df18f68c7c60c8d3bfa18494f5c94361a,108834.52
0xe7ac347fbd3f7e0771f464fd369c99e4bc0b9147,108754.64
0xdc664b5104341b61de64efb6c8b6cefb9d4e9aa7,108631.62
0x8ec0869179fe5c2637bcc8f3281f23ef66546eb8,108523.85
0x75195c92dea640f2f638f61cec950bab4216bd3b,108426.48
0x62b11c5e435916e430b41eebd8a82ae9ba3434ae,108289.46
0xf70408897d3ca911eed08ce0604a5fee4027399d,108213.71
0x8a063de2a789c49bc0221f4456ececaf578149ce,107947.64
0x879c2f65825374084c690acae068e5ca5bd62b3a,107935.34
0xee336228da058be25cddbe7747c46268dbb62c55,107884.38
0x86cbfa4d042476f77134beac042d20b916dfa55d,107789.67
0x1abe26ce05a3bd6fbfa844cdb27509668e9db735,107473.37
0x122e46af6ef1fcc58c3a17c5a9b00099294656ee,107467.38
0xc8075455cceeb32a6b2e4c30490b6a035d78c2a2,107423.78
0x9c9e93ff05c1501a16f9a7525f20bec36941de0c,107223.09
0x534eab53175ab415468f11703236a245c46aa4be,107175.24
0x40be4c5bfe103f4f87071bfcdf57ed30c4f6f49a,107137.76
0xb7492bcd3203aa0e4709fd1086599bc69685b727,107120.53
0xf719d6fe75a119a1ed6555fdd8ad06d1ee0f3df7,107075.69
0xee4145b06517009766a858cba225a34e52687af6,107074.31
0x358d1c9d5744736ca6314e09b59eed4e70b64974,106981.8
0x98c90becc70d828091d654c33bc33fe566dcf5f0,106925.65
0xe741f60171e2530ce3c3e1d0563fa5ba9e8ca898,106785.69
0x5a8ab4cedd7569d926b2fd3fe3cff639fc4d4099,106678.16
0x0176b89b1e30efa7761b5d6ed4d2a7344f383a1e,106520.97
0xd1a990298cae33aed2cdfff46afb3b37d210c536,106474.97
0x0bc4d1cc0a985a540511d34d7e07d37fef3a80b1,106211.7
0xc052a9599d3dc7632bf83d2b6e79473377484940,106017.87
0x685f6342e67ead8584cc4c56d1dfa96ea98bd67b,105833.35
0x8aaf82b756c51316cd2e6237eefc10955315540e,105821.02
0x03dfc5e59a7a7111af051d32ca2b6226843f9397,105619.95
0x7621f87ea5b8104dbfbe0d510ad43af270d4f621,105421.21
0x8699423bceaa226a56f79259ecab2e7990d3249d,105344.18
0x03650208f72aa9c40e44de5ace492d7beaf011e5,105322.19
0x0f128928f21ee41e62d0c2a10ddee147584259db,105244.91
0xcda73ea55ef8d3aacc3d7140eb4b1eba05b1cc0b,105160.26
0x1bc55b3a969e1870244dd9bc2d704793e8c2785e,105076.0
0x95e2930d644c7a6b818eaecaa6e45a3a2fdae8ca,105026.88
0x5c9384d9d48db884a6dee32a35b340be432a7091,104788.19
0x6dc5269f8a033cc46fde1baaa8e48de7519553af,104614.7
0x6ad433407276d67bdea6adae54788653d3e80da2,104600.81
0x172d7aeb83971c13ab63f229115c81cc3ddd0152,104545.53
0xf1f32157a1a6fc36e3ed7410f404eed3a4e646fc,104483.87
0x52c3c6163eaf76eb3d8338cb600d6100637645d2,104298.48
0x8ca7b20f643227ad372cb617dcc697705fde55fa,104206.38
0x251457976c8cc8d20588677b0abe7adfcea1900b,104150.53
0x8854f8422a0275d7af0554c793840c25314b41ce,103995.16
0x16de068fc4588b84a18f07ba00360fe0b53436dc,103994.42
0x9baa1efe5a67a9433028e7e538db0de5ea8c7838,103980.3
0x2edd46f0fb1268b17ebbc983780628fb43b7cbf8,103961.6
0xa6ceed9efb94b9b1a495f021775a38476ee2fd14,103829.86
0xa413b994c527fc90b26d50b9afa508daa14f4adc,103807.93
0x45b5d0f55901af017f41825a0265fcb743968b19,103790.64
0x5cc09b68db443194a26470fbbb64b5936f07a1e0,103778.12
0x968f3d10748a27c3f2a036c81fc2433788859a3f,103752.54
0xf12a335f1614dbb2e4ec560b2f63efabe602b1ac,103657.31
0x953f0e75dfaa1fc75f932d16857aa7eeb7d119fa,103446.67
0x1797c713e0fb79926d689d0c8557d1d0eafb2007,103439.23
0xe8e8b29b3e7c1803bb357fc47ed190c54d6f2d04,103410.95
0x8a112323b45b5e44024c5f4d0dc9cdd08b5d04ea,103363.33
0xb59421f92004d59c69366569613805ad17d02576,103321.74
0x5e997eb9163e1ca1abeb61c7f37b9d6420f01bfd,103306.02
0x270ae30e7c6b2367a3d44a4383111bfee16fba8a,103270.9
0x777fa92cae2a8a3c30222773663b7b872cd747db,103253.73
0x5faf0267da4d16a518944cfaa360d0826f97470c,102914.08
0x1f85818f280fa1ee94ac8bd8f7f2649a2703265c,102911.38
0x3aeded9cc002dc3ca106b61aec022e027792e942,102869.25
0x902caaaf181544d1d7fcd213b99b6d3f8372039f,102852.57
0x85cb77a5749bb5b91b1e5bcbc065d84f34146111,102812.64
0x9382fbecad707c3acdc3b9842812e21935d97df9,102796.34
0x87931b64a457a6b9e6e1b4b299d2fd50d29087dd,102686.89
0x82eb078927ac9aacd69461cf3be32ea7e728b018,102564.27
0xb94a6cc76f4428660c25f28db90cef7896b2208a,102553.24
0xcac1c9403ce4f4d1157290b1e08d72d664054bba,102507.11
0x4df941d23fe78e4efe4a262b1e4c31f74b4cbb51,102367.55
0xf02183b3e273d2e76d95e0a052aace77bb44e362,102286.86
0x144ee6cc706d77e490d343f46b5556bdf3411483,102229.22
0x25873740113357e6602325d4d7c0070d07314ba9,102185.55
0x694390a2505f0b52f35181457940339dbd871825,102031.8
0xcf111dea97079bb05c657d3270ec3876ea15ce85,101816.66
0xa24a6f1c15e7ef49f92bdd479f6fcf607a7e31ae,101663.46
0x26cf994edbc79db476eb3bcaa9b3ea16da93531a,101657.02
0xc8fd745082fdc79575fd22d2d9e07938a183ea5d,101597.6
0x2d1fbb9760494bb7b4561dee02255fe4e73130ee,101541.23
0x5242028e2d5c17a9bcf1011c7f6b92023697aba2,101431.32
0x5b628250e011dfb5281743d88c919f1670355bdf,101311.03
0x629abbabea7347be410fd67de60ed08889bd6b10,101174.32
0xbf50471619e56ccfb4f1881ddc7277ece16091e3,101163.41
0x7c189e42a81f8a9e0e8547f2139f4fc11e1f0814,101084.16
0x96bbbae91910b020b29fe7a3dc81de551eb4dcc2,101015.16
0x63d374cbda4da611b1bd24f7a10785fb573deb09,100976.85
0xc9397335f01ce5074c830120cfb889b5ee50082a,100961.27
0x3e34ff8c0397f0b6a400a83dd6f7d9bfcdfe4e29,100957.45
0x72cfe32d85cef601d6ddbb19295ad92c8a846b17,100933.93
0x6248da39d23179c6afa5a972960016b29dee0cd7,100830.48
0xe54f72c3d6f1702762e49290a545867502fc62ca,100623.58
0xee679667e7c7b62f7229235250bbe3e3e9d5fe07,100583.95
0x55d49c3a7f98a1823b3a997378e0c0723780e790,100549.66
0x40146895a0c767e03fa84be82093007776e220a3,100529.7
0x6eea498886639fad6cc33b62b297b5929367b78c,100447.6
0xca62dc0aaf465b2448e2d20f92024278dfd60d80,100406.73
0xd6f46e39c1264d000fb164f55eb53ed0e8669cf0,100315.82
0xda167c1c6519d845ba507b43900529707d20645c,100252.5
0xdd6f30b628c1208606a2b3d186fb2bdaedc88a92,100197.45
0xc943936eb70d97e6de32800da98a642af54365db,100108.64
0x56cd9a1c38c6e1b82decbe72a354c390c50e4d56,100100.09
0xc51cbe4128e71aa489959602ca6e22669fb5dbf3,99953.86
